Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
MAAF Assurances",413 €,1164,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,19/02/1951,73,Veuf(ve),VRP,10/1984,Non,,,Oui,2010,2009,2019,08/2008,,11/2005,AU28104,AUDI,A3 SPORTBACK,CARB,BER,12,M1,0,37300,15,F,7,8,99,5,5,12,9,,,,,,,,,,,,,,,,,,,,,,T,1,10000,80200,80557,2,1,82400,82032,Somme,80,32,P,S,39,120,6,E,70,C,17/09/2024
"	
Groupe Admiral",506 €,1164,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,19/02/1951,73,Veuf(ve),VRP,10/1984,Non,,,Oui,2010,2009,2019,08/2008,,11/2005,AU28104,AUDI,A3 SPORTBACK,CARB,BER,12,M1,0,37300,15,F,7,8,99,5,5,12,9,,,,,,,,,,,,,,,,,,,,,,T,1,10000,80200,80557,2,1,82400,82032,Somme,80,32,P,S,39,120,6,E,70,C,17/09/2024
"	
Active Assurances",582 €,1164,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,19/02/1951,73,Veuf(ve),VRP,10/1984,Non,,,Oui,2010,2009,2019,08/2008,,11/2005,AU28104,AUDI,A3 SPORTBACK,CARB,BER,12,M1,0,37300,15,F,7,8,99,5,5,12,9,,,,,,,,,,,,,,,,,,,,,,T,1,10000,80200,80557,2,1,82400,82032,Somme,80,32,P,S,39,120,6,E,70,C,17/09/2024
"	
GMF",586 €,1164,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,19/02/1951,73,Veuf(ve),VRP,10/1984,Non,,,Oui,2010,2009,2019,08/2008,,11/2005,AU28104,AUDI,A3 SPORTBACK,CARB,BER,12,M1,0,37300,15,F,7,8,99,5,5,12,9,,,,,,,,,,,,,,,,,,,,,,T,1,10000,80200,80557,2,1,82400,82032,Somme,80,32,P,S,39,120,6,E,70,C,17/09/2024
"	
Groupe Vilavi",615 €,1164,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,19/02/1951,73,Veuf(ve),VRP,10/1984,Non,,,Oui,2010,2009,2019,08/2008,,11/2005,AU28104,AUDI,A3 SPORTBACK,CARB,BER,12,M1,0,37300,15,F,7,8,99,5,5,12,9,,,,,,,,,,,,,,,,,,,,,,T,1,10000,80200,80557,2,1,82400,82032,Somme,80,32,P,S,39,120,6,E,70,C,17/09/2024
"	
Groupe Vilavi",654 €,1164,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,19/02/1951,73,Veuf(ve),VRP,10/1984,Non,,,Oui,2010,2009,2019,08/2008,,11/2005,AU28104,AUDI,A3 SPORTBACK,CARB,BER,12,M1,0,37300,15,F,7,8,99,5,5,12,9,,,,,,,,,,,,,,,,,,,,,,T,1,10000,80200,80557,2,1,82400,82032,Somme,80,32,P,S,39,120,6,E,70,C,17/09/2024
"	
Groupe AXA",368 €,1463,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Une femme,23/02/1978,46,Divorcé(e),Recherche d'emploi,02/2005,Non,,,Non,non,non,non,N/A,15/12/2024,03/2000,RE61007,RENAULT,LAGUNA II ESTATE,CARB,BRK,9,M2,0,24239,13,D,7,9,99,7,5,7,4,,,,,,,,,,,,,,,,,,,,,,D,3,25000,62650,62648,2,2,64240,64134,Pas-de-Calais,62,32,V,P,19,60,0,E,45,D,17/09/2024
"	
MMA",394 €,1463,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Une femme,23/02/1978,46,Divorcé(e),Recherche d'emploi,02/2005,Non,,,Non,non,non,non,N/A,15/12/2024,03/2000,RE61007,RENAULT,LAGUNA II ESTATE,CARB,BRK,9,M2,0,24239,13,D,7,9,99,7,5,7,4,,,,,,,,,,,,,,,,,,,,,,D,3,25000,62650,62648,2,2,64240,64134,Pas-de-Calais,62,32,V,P,19,60,0,E,45,D,17/09/2024
"	
MAAF Assurances",404 €,1463,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Une femme,23/02/1978,46,Divorcé(e),Recherche d'emploi,02/2005,Non,,,Non,non,non,non,N/A,15/12/2024,03/2000,RE61007,RENAULT,LAGUNA II ESTATE,CARB,BRK,9,M2,0,24239,13,D,7,9,99,7,5,7,4,,,,,,,,,,,,,,,,,,,,,,D,3,25000,62650,62648,2,2,64240,64134,Pas-de-Calais,62,32,V,P,19,60,0,E,45,D,17/09/2024
"	
Abeille Assurances",493 €,1463,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Une femme,23/02/1978,46,Divorcé(e),Recherche d'emploi,02/2005,Non,,,Non,non,non,non,N/A,15/12/2024,03/2000,RE61007,RENAULT,LAGUNA II ESTATE,CARB,BRK,9,M2,0,24239,13,D,7,9,99,7,5,7,4,,,,,,,,,,,,,,,,,,,,,,D,3,25000,62650,62648,2,2,64240,64134,Pas-de-Calais,62,32,V,P,19,60,0,E,45,D,17/09/2024
"	
Groupe Allianz",552 €,1463,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Une femme,23/02/1978,46,Divorcé(e),Recherche d'emploi,02/2005,Non,,,Non,non,non,non,N/A,15/12/2024,03/2000,RE61007,RENAULT,LAGUNA II ESTATE,CARB,BRK,9,M2,0,24239,13,D,7,9,99,7,5,7,4,,,,,,,,,,,,,,,,,,,,,,D,3,25000,62650,62648,2,2,64240,64134,Pas-de-Calais,62,32,V,P,19,60,0,E,45,D,17/09/2024
"	
GMF",585 €,1463,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Une femme,23/02/1978,46,Divorcé(e),Recherche d'emploi,02/2005,Non,,,Non,non,non,non,N/A,15/12/2024,03/2000,RE61007,RENAULT,LAGUNA II ESTATE,CARB,BRK,9,M2,0,24239,13,D,7,9,99,7,5,7,4,,,,,,,,,,,,,,,,,,,,,,D,3,25000,62650,62648,2,2,64240,64134,Pas-de-Calais,62,32,V,P,19,60,0,E,45,D,17/09/2024
"	
Groupe Vilavi",614 €,1463,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Une femme,23/02/1978,46,Divorcé(e),Recherche d'emploi,02/2005,Non,,,Non,non,non,non,N/A,15/12/2024,03/2000,RE61007,RENAULT,LAGUNA II ESTATE,CARB,BRK,9,M2,0,24239,13,D,7,9,99,7,5,7,4,,,,,,,,,,,,,,,,,,,,,,D,3,25000,62650,62648,2,2,64240,64134,Pas-de-Calais,62,32,V,P,19,60,0,E,45,D,17/09/2024
"	
Groupe Vilavi",653 €,1463,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Une femme,23/02/1978,46,Divorcé(e),Recherche d'emploi,02/2005,Non,,,Non,non,non,non,N/A,15/12/2024,03/2000,RE61007,RENAULT,LAGUNA II ESTATE,CARB,BRK,9,M2,0,24239,13,D,7,9,99,7,5,7,4,,,,,,,,,,,,,,,,,,,,,,D,3,25000,62650,62648,2,2,64240,64134,Pas-de-Calais,62,32,V,P,19,60,0,E,45,D,17/09/2024
"	
Active Assurances",704 €,1463,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Une femme,23/02/1978,46,Divorcé(e),Recherche d'emploi,02/2005,Non,,,Non,non,non,non,N/A,15/12/2024,03/2000,RE61007,RENAULT,LAGUNA II ESTATE,CARB,BRK,9,M2,0,24239,13,D,7,9,99,7,5,7,4,,,,,,,,,,,,,,,,,,,,,,D,3,25000,62650,62648,2,2,64240,64134,Pas-de-Calais,62,32,V,P,19,60,0,E,45,D,17/09/2024
"	
Groupe Admiral",768 €,1463,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Une femme,23/02/1978,46,Divorcé(e),Recherche d'emploi,02/2005,Non,,,Non,non,non,non,N/A,15/12/2024,03/2000,RE61007,RENAULT,LAGUNA II ESTATE,CARB,BRK,9,M2,0,24239,13,D,7,9,99,7,5,7,4,,,,,,,,,,,,,,,,,,,,,,D,3,25000,62650,62648,2,2,64240,64134,Pas-de-Calais,62,32,V,P,19,60,0,E,45,D,17/09/2024
"	
AMV",1 047 €,1463,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Une femme,23/02/1978,46,Divorcé(e),Recherche d'emploi,02/2005,Non,,,Non,non,non,non,N/A,15/12/2024,03/2000,RE61007,RENAULT,LAGUNA II ESTATE,CARB,BRK,9,M2,0,24239,13,D,7,9,99,7,5,7,4,,,,,,,,,,,,,,,,,,,,,,D,3,25000,62650,62648,2,2,64240,64134,Pas-de-Calais,62,32,V,P,19,60,0,E,45,D,17/09/2024
"	
Abeille Assurances",240 €,1315,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,02/02/1988,36,Célibataire,Commerçant,10/2012,Non,,,Oui,2007,non,non,06/2019,,03/2000,AU24006,AUDI,A2,CARB,BER,5,B2,0,17600,10,C,5,5,99,9,7,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,7000,77710,77489,1,2,85130,85247,Seine-et-Marne,77,11,C,P,11,0.54,6,E,22,D,17/09/2024
"	
Groupe Admiral",283 €,1315,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,02/02/1988,36,Célibataire,Commerçant,10/2012,Non,,,Oui,2007,non,non,06/2019,,03/2000,AU24006,AUDI,A2,CARB,BER,5,B2,0,17600,10,C,5,5,99,9,7,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,7000,77710,77489,1,2,85130,85247,Seine-et-Marne,77,11,C,P,11,0.54,6,E,22,D,17/09/2024
"	
GMF",290 €,1315,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,02/02/1988,36,Célibataire,Commerçant,10/2012,Non,,,Oui,2007,non,non,06/2019,,03/2000,AU24006,AUDI,A2,CARB,BER,5,B2,0,17600,10,C,5,5,99,9,7,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,7000,77710,77489,1,2,85130,85247,Seine-et-Marne,77,11,C,P,11,0.54,6,E,22,D,17/09/2024
"	
MAAF Assurances",320 €,1315,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,02/02/1988,36,Célibataire,Commerçant,10/2012,Non,,,Oui,2007,non,non,06/2019,,03/2000,AU24006,AUDI,A2,CARB,BER,5,B2,0,17600,10,C,5,5,99,9,7,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,7000,77710,77489,1,2,85130,85247,Seine-et-Marne,77,11,C,P,11,0.54,6,E,22,D,17/09/2024
"	
Active Assurances",333 €,1315,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,02/02/1988,36,Célibataire,Commerçant,10/2012,Non,,,Oui,2007,non,non,06/2019,,03/2000,AU24006,AUDI,A2,CARB,BER,5,B2,0,17600,10,C,5,5,99,9,7,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,7000,77710,77489,1,2,85130,85247,Seine-et-Marne,77,11,C,P,11,0.54,6,E,22,D,17/09/2024
"	
Groupe AXA",336 €,1315,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,02/02/1988,36,Célibataire,Commerçant,10/2012,Non,,,Oui,2007,non,non,06/2019,,03/2000,AU24006,AUDI,A2,CARB,BER,5,B2,0,17600,10,C,5,5,99,9,7,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,7000,77710,77489,1,2,85130,85247,Seine-et-Marne,77,11,C,P,11,0.54,6,E,22,D,17/09/2024
"	
Groupe Allianz",374 €,1315,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,02/02/1988,36,Célibataire,Commerçant,10/2012,Non,,,Oui,2007,non,non,06/2019,,03/2000,AU24006,AUDI,A2,CARB,BER,5,B2,0,17600,10,C,5,5,99,9,7,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,7000,77710,77489,1,2,85130,85247,Seine-et-Marne,77,11,C,P,11,0.54,6,E,22,D,17/09/2024
"	
Groupe Vilavi",440 €,1315,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,02/02/1988,36,Célibataire,Commerçant,10/2012,Non,,,Oui,2007,non,non,06/2019,,03/2000,AU24006,AUDI,A2,CARB,BER,5,B2,0,17600,10,C,5,5,99,9,7,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,7000,77710,77489,1,2,85130,85247,Seine-et-Marne,77,11,C,P,11,0.54,6,E,22,D,17/09/2024
"	
Groupe Vilavi",456 €,1315,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,02/02/1988,36,Célibataire,Commerçant,10/2012,Non,,,Oui,2007,non,non,06/2019,,03/2000,AU24006,AUDI,A2,CARB,BER,5,B2,0,17600,10,C,5,5,99,9,7,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,7000,77710,77489,1,2,85130,85247,Seine-et-Marne,77,11,C,P,11,0.54,6,E,22,D,17/09/2024
"	
AMV",494 €,1315,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,02/02/1988,36,Célibataire,Commerçant,10/2012,Non,,,Oui,2007,non,non,06/2019,,03/2000,AU24006,AUDI,A2,CARB,BER,5,B2,0,17600,10,C,5,5,99,9,7,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,7000,77710,77489,1,2,85130,85247,Seine-et-Marne,77,11,C,P,11,0.54,6,E,22,D,17/09/2024
"	
Abeille Assurances",208 €,1148,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,13/10/1990,33,Marié(e),Salarié,02/2019,Non,09/11/1966,,Non,non,non,non,10/2012,,08/2005,RE07733,RENAULT,CLIO,CARB,BER,5,B2,0,13400,9,A,5,6,99,5,7,6,6,,,,,,,,,,,,,,,,,,,,,,D,1,2000,91410,91495,1,2,89130,89173,Essonne,91,11,G,P,5,0.76,6,E,48,C,17/09/2024
"	
Groupe AXA",219 €,1148,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,13/10/1990,33,Marié(e),Salarié,02/2019,Non,09/11/1966,,Non,non,non,non,10/2012,,08/2005,RE07733,RENAULT,CLIO,CARB,BER,5,B2,0,13400,9,A,5,6,99,5,7,6,6,,,,,,,,,,,,,,,,,,,,,,D,1,2000,91410,91495,1,2,89130,89173,Essonne,91,11,G,P,5,0.76,6,E,48,C,17/09/2024
"	
MMA",268 €,1148,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,13/10/1990,33,Marié(e),Salarié,02/2019,Non,09/11/1966,,Non,non,non,non,10/2012,,08/2005,RE07733,RENAULT,CLIO,CARB,BER,5,B2,0,13400,9,A,5,6,99,5,7,6,6,,,,,,,,,,,,,,,,,,,,,,D,1,2000,91410,91495,1,2,89130,89173,Essonne,91,11,G,P,5,0.76,6,E,48,C,17/09/2024
"	
Groupe Admiral",313 €,1148,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,13/10/1990,33,Marié(e),Salarié,02/2019,Non,09/11/1966,,Non,non,non,non,10/2012,,08/2005,RE07733,RENAULT,CLIO,CARB,BER,5,B2,0,13400,9,A,5,6,99,5,7,6,6,,,,,,,,,,,,,,,,,,,,,,D,1,2000,91410,91495,1,2,89130,89173,Essonne,91,11,G,P,5,0.76,6,E,48,C,17/09/2024
"	
Active Assurances",346 €,1148,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,13/10/1990,33,Marié(e),Salarié,02/2019,Non,09/11/1966,,Non,non,non,non,10/2012,,08/2005,RE07733,RENAULT,CLIO,CARB,BER,5,B2,0,13400,9,A,5,6,99,5,7,6,6,,,,,,,,,,,,,,,,,,,,,,D,1,2000,91410,91495,1,2,89130,89173,Essonne,91,11,G,P,5,0.76,6,E,48,C,17/09/2024
"	
MAAF Assurances",354 €,1148,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,13/10/1990,33,Marié(e),Salarié,02/2019,Non,09/11/1966,,Non,non,non,non,10/2012,,08/2005,RE07733,RENAULT,CLIO,CARB,BER,5,B2,0,13400,9,A,5,6,99,5,7,6,6,,,,,,,,,,,,,,,,,,,,,,D,1,2000,91410,91495,1,2,89130,89173,Essonne,91,11,G,P,5,0.76,6,E,48,C,17/09/2024
"	
Groupe Allianz",431 €,1148,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,13/10/1990,33,Marié(e),Salarié,02/2019,Non,09/11/1966,,Non,non,non,non,10/2012,,08/2005,RE07733,RENAULT,CLIO,CARB,BER,5,B2,0,13400,9,A,5,6,99,5,7,6,6,,,,,,,,,,,,,,,,,,,,,,D,1,2000,91410,91495,1,2,89130,89173,Essonne,91,11,G,P,5,0.76,6,E,48,C,17/09/2024
"	
AMV",447 €,1148,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,13/10/1990,33,Marié(e),Salarié,02/2019,Non,09/11/1966,,Non,non,non,non,10/2012,,08/2005,RE07733,RENAULT,CLIO,CARB,BER,5,B2,0,13400,9,A,5,6,99,5,7,6,6,,,,,,,,,,,,,,,,,,,,,,D,1,2000,91410,91495,1,2,89130,89173,Essonne,91,11,G,P,5,0.76,6,E,48,C,17/09/2024
"	
GMF",562 €,1148,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,13/10/1990,33,Marié(e),Salarié,02/2019,Non,09/11/1966,,Non,non,non,non,10/2012,,08/2005,RE07733,RENAULT,CLIO,CARB,BER,5,B2,0,13400,9,A,5,6,99,5,7,6,6,,,,,,,,,,,,,,,,,,,,,,D,1,2000,91410,91495,1,2,89130,89173,Essonne,91,11,G,P,5,0.76,6,E,48,C,17/09/2024
"	
MAAF Assurances",700 €,1216,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/01/2004,20,Célibataire,Recherche d'emploi,06/2022,Oui,,,Non,non,non,non,06/2024,,03/2024,KA03155,KIA,SPORTAGE,GH,VTC,7,TT,0,28490,13,D,5,12,99,14,3,6,1,,,,,,,,,,,,,,,,,,,,,,T,1,1000,21120,21039,2,1,16380,16137,Côte-d'Or,21,27,P,P,2,0.9,0,A,13,C,17/09/2024
"	
Groupe AXA",822 €,1216,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/01/2004,20,Célibataire,Recherche d'emploi,06/2022,Oui,,,Non,non,non,non,06/2024,,03/2024,KA03155,KIA,SPORTAGE,GH,VTC,7,TT,0,28490,13,D,5,12,99,14,3,6,1,,,,,,,,,,,,,,,,,,,,,,T,1,1000,21120,21039,2,1,16380,16137,Côte-d'Or,21,27,P,P,2,0.9,0,A,13,C,17/09/2024
"	
MMA",877 €,1216,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/01/2004,20,Célibataire,Recherche d'emploi,06/2022,Oui,,,Non,non,non,non,06/2024,,03/2024,KA03155,KIA,SPORTAGE,GH,VTC,7,TT,0,28490,13,D,5,12,99,14,3,6,1,,,,,,,,,,,,,,,,,,,,,,T,1,1000,21120,21039,2,1,16380,16137,Côte-d'Or,21,27,P,P,2,0.9,0,A,13,C,17/09/2024
"	
Groupe Vilavi",1 019 €,1216,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/01/2004,20,Célibataire,Recherche d'emploi,06/2022,Oui,,,Non,non,non,non,06/2024,,03/2024,KA03155,KIA,SPORTAGE,GH,VTC,7,TT,0,28490,13,D,5,12,99,14,3,6,1,,,,,,,,,,,,,,,,,,,,,,T,1,1000,21120,21039,2,1,16380,16137,Côte-d'Or,21,27,P,P,2,0.9,0,A,13,C,17/09/2024
"	
Groupe Vilavi",1 060 €,1216,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/01/2004,20,Célibataire,Recherche d'emploi,06/2022,Oui,,,Non,non,non,non,06/2024,,03/2024,KA03155,KIA,SPORTAGE,GH,VTC,7,TT,0,28490,13,D,5,12,99,14,3,6,1,,,,,,,,,,,,,,,,,,,,,,T,1,1000,21120,21039,2,1,16380,16137,Côte-d'Or,21,27,P,P,2,0.9,0,A,13,C,17/09/2024
"	
Groupe Admiral",1 165 €,1216,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/01/2004,20,Célibataire,Recherche d'emploi,06/2022,Oui,,,Non,non,non,non,06/2024,,03/2024,KA03155,KIA,SPORTAGE,GH,VTC,7,TT,0,28490,13,D,5,12,99,14,3,6,1,,,,,,,,,,,,,,,,,,,,,,T,1,1000,21120,21039,2,1,16380,16137,Côte-d'Or,21,27,P,P,2,0.9,0,A,13,C,17/09/2024
"	
GMF",1 189 €,1216,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/01/2004,20,Célibataire,Recherche d'emploi,06/2022,Oui,,,Non,non,non,non,06/2024,,03/2024,KA03155,KIA,SPORTAGE,GH,VTC,7,TT,0,28490,13,D,5,12,99,14,3,6,1,,,,,,,,,,,,,,,,,,,,,,T,1,1000,21120,21039,2,1,16380,16137,Côte-d'Or,21,27,P,P,2,0.9,0,A,13,C,17/09/2024
"	
MAAF Assurances",301 €,1467,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,04/08/1949,75,Célibataire,Fonctionnaire territorial,06/1969,Oui,,,Oui,2008,2016,non,N/A,07/10/2025,11/2005,AU21022,AUDI,TT,CARB,CAB,12,M1,0,37680,16,F,7,10,99,5,5,14,9,PEUGEOT,BOXER,DIES,FGN,7,PE52263,40500,13,F,120,K2,17,9,5,8,0,10,8,7,9,99,D,3,30000,02220,02447,1,2,05290,05110,Aisne,02,32,P,S,55,120,0,E,45,C,17/09/2024
"	
GMF",333 €,1467,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,04/08/1949,75,Célibataire,Fonctionnaire territorial,06/1969,Oui,,,Oui,2008,2016,non,N/A,07/10/2025,11/2005,AU21022,AUDI,TT,CARB,CAB,12,M1,0,37680,16,F,7,10,99,5,5,14,9,PEUGEOT,BOXER,DIES,FGN,7,PE52263,40500,13,F,120,K2,17,9,5,8,0,10,8,7,9,99,D,3,30000,02220,02447,1,2,05290,05110,Aisne,02,32,P,S,55,120,0,E,45,C,17/09/2024
"	
Active Assurances",529 €,1467,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,04/08/1949,75,Célibataire,Fonctionnaire territorial,06/1969,Oui,,,Oui,2008,2016,non,N/A,07/10/2025,11/2005,AU21022,AUDI,TT,CARB,CAB,12,M1,0,37680,16,F,7,10,99,5,5,14,9,PEUGEOT,BOXER,DIES,FGN,7,PE52263,40500,13,F,120,K2,17,9,5,8,0,10,8,7,9,99,D,3,30000,02220,02447,1,2,05290,05110,Aisne,02,32,P,S,55,120,0,E,45,C,17/09/2024
"	
MMA",550 €,1467,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,04/08/1949,75,Célibataire,Fonctionnaire territorial,06/1969,Oui,,,Oui,2008,2016,non,N/A,07/10/2025,11/2005,AU21022,AUDI,TT,CARB,CAB,12,M1,0,37680,16,F,7,10,99,5,5,14,9,PEUGEOT,BOXER,DIES,FGN,7,PE52263,40500,13,F,120,K2,17,9,5,8,0,10,8,7,9,99,D,3,30000,02220,02447,1,2,05290,05110,Aisne,02,32,P,S,55,120,0,E,45,C,17/09/2024
"	
Groupe Vilavi",566 €,1467,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,04/08/1949,75,Célibataire,Fonctionnaire territorial,06/1969,Oui,,,Oui,2008,2016,non,N/A,07/10/2025,11/2005,AU21022,AUDI,TT,CARB,CAB,12,M1,0,37680,16,F,7,10,99,5,5,14,9,PEUGEOT,BOXER,DIES,FGN,7,PE52263,40500,13,F,120,K2,17,9,5,8,0,10,8,7,9,99,D,3,30000,02220,02447,1,2,05290,05110,Aisne,02,32,P,S,55,120,0,E,45,C,17/09/2024
"	
Groupe Allianz",588 €,1467,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,04/08/1949,75,Célibataire,Fonctionnaire territorial,06/1969,Oui,,,Oui,2008,2016,non,N/A,07/10/2025,11/2005,AU21022,AUDI,TT,CARB,CAB,12,M1,0,37680,16,F,7,10,99,5,5,14,9,PEUGEOT,BOXER,DIES,FGN,7,PE52263,40500,13,F,120,K2,17,9,5,8,0,10,8,7,9,99,D,3,30000,02220,02447,1,2,05290,05110,Aisne,02,32,P,S,55,120,0,E,45,C,17/09/2024
"	
Groupe Vilavi",607 €,1467,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,04/08/1949,75,Célibataire,Fonctionnaire territorial,06/1969,Oui,,,Oui,2008,2016,non,N/A,07/10/2025,11/2005,AU21022,AUDI,TT,CARB,CAB,12,M1,0,37680,16,F,7,10,99,5,5,14,9,PEUGEOT,BOXER,DIES,FGN,7,PE52263,40500,13,F,120,K2,17,9,5,8,0,10,8,7,9,99,D,3,30000,02220,02447,1,2,05290,05110,Aisne,02,32,P,S,55,120,0,E,45,C,17/09/2024
"	
Groupe Admiral",728 €,1467,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,04/08/1949,75,Célibataire,Fonctionnaire territorial,06/1969,Oui,,,Oui,2008,2016,non,N/A,07/10/2025,11/2005,AU21022,AUDI,TT,CARB,CAB,12,M1,0,37680,16,F,7,10,99,5,5,14,9,PEUGEOT,BOXER,DIES,FGN,7,PE52263,40500,13,F,120,K2,17,9,5,8,0,10,8,7,9,99,D,3,30000,02220,02447,1,2,05290,05110,Aisne,02,32,P,S,55,120,0,E,45,C,17/09/2024
"	
Groupe AXA",1 398 €,1467,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,04/08/1949,75,Célibataire,Fonctionnaire territorial,06/1969,Oui,,,Oui,2008,2016,non,N/A,07/10/2025,11/2005,AU21022,AUDI,TT,CARB,CAB,12,M1,0,37680,16,F,7,10,99,5,5,14,9,PEUGEOT,BOXER,DIES,FGN,7,PE52263,40500,13,F,120,K2,17,9,5,8,0,10,8,7,9,99,D,3,30000,02220,02447,1,2,05290,05110,Aisne,02,32,P,S,55,120,0,E,45,C,17/09/2024
